xData,yData
1068.0,114.25848540849863
1069.0,113.24051351866513
1070.0,116.74299342915798
1071.0,113.46762073050809
1072.0,113.76406153109028
1073.0,117.27550566101456
1074.0,116.31131846755999
1075.0,115.47436827628236
1076.0,115.02367527722433
1077.0,115.35541790346926
1078.0,114.96226312825314
1079.0,114.1537849841182
1080.0,111.99493521153835
1081.0,115.03204801709849
1082.0,114.75523777856405
1083.0,116.56577318802324
1084.0,118.21504080405636
1085.0,113.69282342495579
1086.0,117.60453692249858
1087.0,115.37950878804418
1088.0,117.14860185052355
1089.0,115.19274453200909
1090.0,115.34147243182534
1091.0,114.66416878571695
1092.0,115.58762540969366
1093.0,116.87944387975276
1094.0,113.13619142307053
1095.0,116.5801672303148
1096.0,115.78988333088978
1097.0,113.91598462631056
1098.0,113.69334276475128
1099.0,115.96093180197263
1100.0,115.03315716317368
1101.0,113.93515449080893
1102.0,114.3372955964116
1103.0,117.68078044696047
1104.0,113.25217373275372
1105.0,112.15722391575608
1106.0,115.14446878341182
1107.0,116.56447112915447
1108.0,115.85508482103145
1109.0,115.09003135503782
